Symbol,Side,Cxl,Qty,Price,Bid,Ask,Date1,Date2,TradeID,TradeTiSS,Label,Exbkr,TradeCommType,SourceCommission,Account,OrderID,GTL,GTL-STA,Trailer,Info,Clr,Val1,Val2
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545422,44,0
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545427,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545430,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545432,44,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545434,44,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545436,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545438,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545440,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545442,44,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545444,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545447,44,473640
S,SS,NEW,300,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545600,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545604,44,0
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545608,44,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545621,44,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545680,45,473640
S,SS,NEW,200,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545691,45,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545693,45,473640
S,SS,NEW,500,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,545696,45,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546287,50,473640
S,SS,NEW,200,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546298,50,473640
S,SS,NEW,600,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546308,50,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546312,50,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546317,50,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546322,50,0
S,SS,NEW,2800,8.1900004736,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546482,51,473640
S,SS,NEW,1487,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546492,51,473640
S,SS,NEW,2013,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546500,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546514,51,473640
S,SS,NEW,300,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546518,51,473640
S,SS,NEW,550,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546537,51,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546551,51,473640
S,SS,NEW,150,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546567,51,473640
S,SS,NEW,600,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546571,51,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546575,51,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546583,51,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546587,51,0
S,SS,NEW,300,8.1900004736,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546593,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546598,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546602,51,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546606,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546610,51,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546612,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546615,51,473640
S,SS,NEW,300,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546617,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546620,51,473640
S,SS,NEW,350,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546626,51,473640
S,SS,NEW,50,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546630,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546632,51,0
S,SS,NEW,100,8.1900004736,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546636,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546710,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546719,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546722,51,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546726,51,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,546744,51,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547176,55,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547384,57,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547695,59,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547706,59,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547715,59,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547720,59,0
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547725,59,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547730,59,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547930,01,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,547941,01,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548271,04,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548279,04,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548729,06,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548811,06,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548821,06,473640
S,SS,NEW,600,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548824,06,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,548827,06,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549096,07,0
S,SS,NEW,200,8.1800004736,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549113,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549124,07,473640
S,SS,NEW,600,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549139,07,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549151,07,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549161,07,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549167,07,473640
S,SS,NEW,200,8.185000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549178,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549185,07,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549189,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549195,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549215,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549231,07,0
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549241,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549243,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549246,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549250,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549253,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549258,07,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549262,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549269,07,473640
S,SS,NEW,700,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549274,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549277,07,473640
S,SS,NEW,600,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549280,07,473640
S,SS,NEW,500,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549283,07,0
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549288,07,473640
S,SS,NEW,41,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549291,07,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549298,07,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549392,07,473640
S,SS,NEW,800,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,549530,08,473640
S,SS,NEW,100,8.180000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,550669,12,473640
S,SS,NEW,800,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551322,15,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551334,15,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551343,15,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551350,15,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551355,15,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551358,15,0
S,SS,NEW,200,8.1900004736,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551364,15,473640
S,SS,NEW,200,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551381,15,473640
S,SS,NEW,400,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551386,15,473640
S,SS,NEW,100,8.190000,8.180000,8.190000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551395,15,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,551659,17,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,552403,22,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,553251,27,473640
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,555562,43,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:29,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,555618,43,854300
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558080,00,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558092,00,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558100,00,0
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558102,00,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558105,00,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558108,00,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558603,02,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558620,02,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558624,02,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558628,02,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558632,02,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558794,03,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,558804,03,473640
S,SS,NEW,900,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,560423,14,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,560465,14,0
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,561055,20,473640
